Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
2551,2551,0,-3437281,-2939873,-3467103,-2982321,1
2552,2552,0,-3043374,-2939873,-3467103,-2964624,1
2553,2553,0,-3043374,-2993760,-3068976,-2964624,1
2554,2554,0,-3135115,-2993760,-3068976,-3019097,1
2555,2555,0,-3135115,-2957192,-3162286,-3019097,1
2556,2556,0,-2845134,-2957192,-3162286,-2982196,1
2557,2557,0,-2845134,-2910591,-2868932,-2982196,1
2558,2558,0,-2556309,-2910591,-2868932,-2935229,1
2559,2559,0,-2556309,-2868455,-2577140,-2935229,1
2560,2560,0,-2870235,-2868455,-2577140,-2892705,1
2561,2561,0,-2870235,-2830617,-2894115,-2892705,1
2562,2562,0,-2620331,-2830617,-2894115,-2854435,1
2563,2563,0,-2620331,-2849490,-2641666,-2854435,1
2564,2564,0,-3398152,-2849490,-2641666,-2873451,1
2565,2565,0,-3398152,-2851430,-3426894,-2873451,1
2566,2566,0,-3273843,-2851430,-3426894,-2875405,1
2567,2567,0,-3273843,-2904057,-3301465,-2875405,1
2568,2568,0,-3057653,-2904057,-3301465,-2928467,1
2569,2569,0,-3057653,-3003611,-3083124,-2928467,1
2570,2570,0,-2958879,-3003611,-3083124,-3028923,1
2571,2571,0,-2958879,-3019314,-2983386,-3028923,1
2572,2572,0,-2907041,-3019314,-2983386,-3044704,1
2573,2573,0,-2907041,-2971544,-2931407,-3044704,1
2574,2574,0,-2383542,-2971544,-2931407,-2996403,1
2575,2575,0,-2383542,-2957930,-2402857,-2996403,1
2576,2576,0,-3003170,-2957930,-2402857,-2982666,1
2577,2577,0,-3003170,-2882883,-3028217,-2982666,1
2578,2578,0,-3030495,-2882883,-3028217,-2906835,1
2579,2579,0,-3030495,-2898664,-3056329,-2906835,1
2580,2580,0,-2788908,-2898664,-3056329,-2922740,1
2581,2581,0,-2788908,-2946013,-2811996,-2922740,1
2582,2582,0,-2943225,-2946013,-2811996,-2970589,1
2583,2583,0,-2943225,-2937892,-2967764,-2970589,1
2584,2584,0,-3401410,-2937892,-2967764,-2962389,1
2585,2585,0,-3401410,-2970134,-3430220,-2962389,1
2586,2586,0,-3105443,-2970134,-3430220,-2994951,1
2587,2587,0,-3105443,-2970459,-3131993,-2994951,1
2588,2588,0,-2778708,-2970459,-3131993,-2995283,1
2589,2589,0,-2778708,-2953644,-2802030,-2995283,1
2590,2590,0,-3426101,-2953644,-2802030,-2978361,1
2591,2591,0,-3426101,-2925790,-3455259,-2978361,1
2592,2592,0,-2492931,-2925790,-3455259,-2950292,1
2593,2593,0,-2492931,-2972444,-2514252,-2950292,1
2594,2594,0,-2656182,-2972444,-2514252,-2997411,1
2595,2595,0,-2656182,-2931094,-2677684,-2997411,1
2596,2596,0,-2828716,-2931094,-2677684,-2955756,1
2597,2597,0,-2828716,-2958318,-2852558,-2955756,1
2598,2598,0,-3038182,-2958318,-2852558,-2983199,1
2599,2599,0,-3038182,-2940898,-3063179,-2983199,1
2600,2600,0,-3779583,-2940898,-3063179,-2965658,1
2601,2601,0,-3779583,-2941666,-3812301,-2965658,1
2602,2602,0,-3189351,-2941666,-3812301,-2966342,1
2603,2603,0,-3189351,-3040588,-3216471,-2966342,1
2604,2604,0,-3435582,-3040588,-3216471,-3066226,1
2605,2605,0,-3435582,-3065165,-3465020,-3066226,1
2606,2606,0,-2914644,-3065165,-3465020,-3091061,1
2607,2607,0,-2914644,-3068577,-2939534,-3091061,1
2608,2608,0,-3139816,-3068577,-2939534,-3094536,1
2609,2609,0,-3139816,-3049525,-3166528,-3094536,1
2610,2610,0,-3436821,-3049525,-3166528,-3075318,1
2611,2611,0,-3436821,-3085583,-3465884,-3075318,1
2612,2612,0,-3847725,-3085583,-3465884,-3111714,1
2613,2613,0,-3847725,-3086653,-3880479,-3111714,1
2614,2614,0,-3277401,-3086653,-3880479,-3112775,1
2615,2615,0,-3277401,-3221934,-3305998,-3112775,1
2616,2616,0,-2235432,-3221934,-3305998,-3249198,1
2617,2617,0,-2235432,-3283965,-2252640,-3249198,1
2618,2618,0,-2804185,-3283965,-2252640,-3311937,1
2619,2619,0,-2804185,-3224724,-2827519,-3311937,1
2620,2620,0,-2953617,-3224724,-2827519,-3252033,1
2621,2621,0,-2953617,-3201358,-2977911,-3252033,1
2622,2622,0,-3342856,-3201358,-2977911,-3228502,1
2623,2623,0,-3342856,-3118883,-3371441,-3228502,1
2624,2624,0,-3013091,-3118883,-3371441,-3145185,1
2625,2625,0,-3013091,-3134211,-3038343,-3145185,1
2626,2626,0,-3780734,-3134211,-3038343,-3160659,1
2627,2627,0,-3780734,-3092023,-3813099,-3160659,1
2628,2628,0,-3120157,-3092023,-3813099,-3118054,1
2629,2629,0,-3120157,-3178505,-3146848,-3118054,1
2630,2630,0,-3214966,-3178505,-3146848,-3205283,1
2631,2631,0,-3214966,-3176542,-3242447,-3205283,1
2632,2632,0,-2686506,-3176542,-3242447,-3203317,1
2633,2633,0,-2686506,-3154389,-2708765,-3203317,1
2634,2634,0,-2469188,-3154389,-2708765,-3181006,1
2635,2635,0,-2469188,-3038438,-2488589,-3181006,1
2636,2636,0,-3127777,-3038438,-2488589,-3064007,1
2637,2637,0,-3127777,-2957735,-3154105,-3064007,1
2638,2638,0,-2366353,-2957735,-3154105,-2982386,1
2639,2639,0,-2366353,-3046839,-2385508,-2982386,1
2640,2640,0,-2983212,-3046839,-2385508,-3072400,1
2641,2641,0,-2983212,-3003119,-3008168,-3072400,1
2642,2642,0,-3422364,-3003119,-3008168,-3028264,1
2643,2643,0,-3422364,-3006075,-3451530,-3028264,1
2644,2644,0,-3401277,-3006075,-3451530,-3031285,1
2645,2645,0,-3401277,-3014014,-3430461,-3031285,1
2646,2646,0,-3342557,-3014014,-3430461,-3039282,1
2647,2647,0,-3342557,-3052776,-3371056,-3039282,1
2648,2648,0,-3419246,-3052776,-3371056,-3078436,1
2649,2649,0,-3419246,-3009022,-3448538,-3078436,1
2650,2650,0,-2806703,-3009022,-3448538,-3034297,1
2651,2651,0,-2806703,-3038887,-2830160,-3034297,1
2652,2652,0,-2783720,-3038887,-2830160,-3064422,1
2653,2653,0,-2783720,-2998121,-2807461,-3064422,1
2654,2654,0,-2574588,-2998121,-2807461,-3023253,1
2655,2655,0,-2574588,-3007828,-2595906,-3023253,1
2656,2656,0,-2771529,-3007828,-2595906,-3033109,1
2657,2657,0,-2771529,-3018352,-2794508,-3033109,1
2658,2658,0,-3050115,-3018352,-2794508,-3043825,1
2659,2659,0,-3050115,-2982780,-3076075,-3043825,1
2660,2660,0,-3047144,-2982780,-3076075,-3007918,1
2661,2661,0,-3047144,-3051056,-3072942,-3007918,1
2662,2662,0,-3087563,-3051056,-3072942,-3076873,1
2663,2663,0,-3087563,-3057440,-3113674,-3076873,1
2664,2664,0,-3252440,-3057440,-3113674,-3083341,1
2665,2665,0,-3252440,-3024009,-3280036,-3083341,1
2666,2666,0,-3639535,-3024009,-3280036,-3049605,1
2667,2667,0,-3639535,-3009147,-3671177,-3049605,1
2668,2668,0,-3042838,-3009147,-3671177,-3034584,1
2669,2669,0,-3042838,-3038801,-3068827,-3034584,1
2670,2670,0,-3213597,-3038801,-3068827,-3064553,1
2671,2671,0,-3213597,-3001215,-3240853,-3064553,1
2672,2672,0,-2638577,-3001215,-3240853,-3026637,1
2673,2673,0,-2638577,-3041845,-2660717,-3026637,1
2674,2674,0,-2893068,-3041845,-2660717,-3067646,1
2675,2675,0,-2893068,-3027352,-2917446,-3067646,1
2676,2676,0,-3340181,-3027352,-2917446,-3052993,1
2677,2677,0,-3340181,-3059153,-3368978,-3052993,1
2678,2678,0,-2658478,-3059153,-3368978,-3085100,1
2679,2679,0,-2658478,-3115935,-2680801,-3085100,1
2680,2680,0,-3093537,-3115935,-2680801,-3142463,1
2681,2681,0,-3093537,-3076829,-3119313,-3142463,1
2682,2682,0,-3158786,-3076829,-3119313,-3102994,1
2683,2683,0,-3158786,-3081461,-3186073,-3102994,1
2684,2684,0,-3092308,-3081461,-3186073,-3107624,1
2685,2685,0,-3092308,-3088573,-3118942,-3107624,1
2686,2686,0,-2941597,-3088573,-3118942,-3114853,1
2687,2687,0,-2941597,-3072584,-2966817,-3114853,1
2688,2688,0,-2754896,-3072584,-2966817,-3098767,1
2689,2689,0,-2754896,-3002892,-2778262,-3098767,1
2690,2690,0,-3279907,-3002892,-2778262,-3028435,1
2691,2691,0,-3279907,-2974140,-3307543,-3028435,1
2692,2692,0,-3010000,-2974140,-3307543,-2999421,1
2693,2693,0,-3010000,-2980761,-3035711,-2999421,1
2694,2694,0,-3695214,-2980761,-3035711,-3006080,1
2695,2695,0,-3695214,-3017849,-3726878,-3006080,1
2696,2696,0,-3457006,-3017849,-3726878,-3043524,1
2697,2697,0,-3457006,-3097946,-3486902,-3043524,1
2698,2698,0,-2621431,-3097946,-3486902,-3124349,1
2699,2699,0,-2621431,-3109612,-2643521,-3124349,1
2700,2700,0,-2701920,-3109612,-2643521,-3136124,1
2701,2701,0,-2701920,-3105912,-2724599,-3136124,1
2702,2702,0,-3131764,-3105912,-2724599,-3132401,1
2703,2703,0,-3131764,-3066808,-3157834,-3132401,1
2704,2704,0,-3104759,-3066808,-3157834,-3092988,1
2705,2705,0,-3104759,-3064110,-3131083,-3092988,1
2706,2706,0,-2661153,-3064110,-3131083,-3090168,1
2707,2707,0,-2661153,-3065353,-2683591,-3090168,1
2708,2708,0,-2862534,-3065353,-2683591,-3091380,1
2709,2709,0,-2862534,-3037350,-2886669,-3091380,1
2710,2710,0,-2478831,-3037350,-2886669,-3063099,1
2711,2711,0,-2478831,-3048098,-2499537,-3063099,1
2712,2712,0,-3081601,-3048098,-2499537,-3073924,1
2713,2713,0,-3081601,-2968108,-3106984,-3073924,1
2714,2714,0,-3538834,-2968108,-3106984,-2993242,1
2715,2715,0,-3538834,-2975257,-3569579,-2993242,1
2716,2716,0,-2855107,-2975257,-3569579,-3000359,1
2717,2717,0,-2855107,-2959642,-2879494,-3000359,1
2718,2718,0,-2853040,-2959642,-2879494,-2984652,1
2719,2719,0,-2853040,-2899540,-2876628,-2984652,1
2720,2720,0,-3108137,-2899540,-2876628,-2924000,1
2721,2721,0,-3108137,-2922667,-3134536,-2924000,1
2722,2722,0,-2688081,-2922667,-3134536,-2947277,1
2723,2723,0,-2688081,-2963229,-2710697,-2947277,1
2724,2724,0,-3555553,-2963229,-2710697,-2988210,1
2725,2725,0,-3555553,-2918926,-3585815,-2988210,1
2726,2726,0,-2756116,-2918926,-3585815,-2943562,1
2727,2727,0,-2756116,-2963940,-2779405,-2943562,1
2728,2728,0,-3137444,-2963940,-2779405,-2988969,1
2729,2729,0,-3137444,-2973422,-3163617,-2988969,1
2730,2730,0,-3770335,-2973422,-3163617,-2998536,1
2731,2731,0,-3770335,-3000873,-3803405,-2998536,1
2732,2732,0,-2920062,-3000873,-3803405,-3026190,1
2733,2733,0,-2920062,-3129834,-2944675,-3026190,1
2734,2734,0,-3255973,-3129834,-2944675,-3156386,1
2735,2735,0,-3255973,-3113704,-3283758,-3156386,1
2736,2736,0,-2667239,-3113704,-3283758,-3140179,1
2737,2737,0,-2667239,-3085459,-2689679,-3140179,1
2738,2738,0,-2571294,-3085459,-2689679,-3111639,1
2739,2739,0,-2571294,-3066700,-2592752,-3111639,1
2740,2740,0,-2689488,-3066700,-2592752,-3092685,1
2741,2741,0,-2689488,-3038566,-2711795,-3092685,1
2742,2742,0,-3192072,-3038566,-2711795,-3064339,1
2743,2743,0,-3192072,-2996763,-3219575,-3064339,1
2744,2744,0,-2628103,-2996763,-3219575,-3022127,1
2745,2745,0,-2628103,-3047088,-2650015,-3022127,1
2746,2746,0,-3069906,-3047088,-2650015,-3072940,1
2747,2747,0,-3069906,-2954479,-3095491,-3072940,1
2748,2748,0,-2962614,-2954479,-3095491,-2979497,1
2749,2749,0,-2962614,-2985812,-2988015,-2979497,1
2750,2750,0,-2518818,-2985812,-2988015,-3011059,1
2751,2751,0,-2518818,-2968355,-2539710,-3011059,1
2752,2752,0,-2815595,-2968355,-2539710,-2993525,1
2753,2753,0,-2815595,-2843386,-2838920,-2993525,1
2754,2754,0,-3241182,-2843386,-2838920,-2867341,1
2755,2755,0,-3241182,-2832955,-3269322,-2867341,1
2756,2756,0,-3411850,-2832955,-3269322,-2856781,1
2757,2757,0,-3411850,-2831478,-3441022,-2856781,1
2758,2758,0,-2936735,-2831478,-3441022,-2855339,1
2759,2759,0,-2936735,-2905830,-2961619,-2855339,1
2760,2760,0,-2658992,-2905830,-2961619,-2930363,1
2761,2761,0,-2658992,-2942320,-2680647,-2930363,1
2762,2762,0,-3034760,-2942320,-2680647,-2967196,1
2763,2763,0,-3034760,-2939275,-3060260,-2967196,1
2764,2764,0,-2596327,-2939275,-3060260,-2964086,1
2765,2765,0,-2596327,-2923567,-2618367,-2964086,1
2766,2766,0,-2598164,-2923567,-2618367,-2948178,1
2767,2767,0,-2598164,-2920394,-2619551,-2948178,1
2768,2768,0,-3303228,-2920394,-2619551,-2945017,1
2769,2769,0,-3303228,-2873289,-3331417,-2945017,1
2770,2770,0,-3105924,-2873289,-3331417,-2897493,1
2771,2771,0,-3105924,-2907301,-3132199,-2897493,1
2772,2772,0,-3411640,-2907301,-3132199,-2931783,1
2773,2773,0,-3411640,-2965925,-3440519,-2931783,1
2774,2774,0,-3299571,-2965925,-3440519,-2990945,1
2775,2775,0,-3299571,-3025442,-3328065,-2990945,1
2776,2776,0,-2716970,-3025442,-3328065,-3051017,1
2777,2777,0,-2716970,-3031273,-2739907,-3051017,1
2778,2778,0,-2812439,-3031273,-2739907,-3056883,1
2779,2779,0,-2812439,-2961887,-2835602,-3056883,1
2780,2780,0,-2978064,-2961887,-2835602,-2986874,1
2781,2781,0,-2978064,-2949475,-3003619,-2986874,1
2782,2782,0,-2824801,-2949475,-3003619,-2974291,1
2783,2783,0,-2824801,-2981336,-2848683,-2974291,1
2784,2784,0,-2992517,-2981336,-2848683,-3006541,1
2785,2785,0,-2992517,-2960370,-3017506,-3006541,1
2786,2786,0,-3159831,-2960370,-3017506,-2985414,1
2787,2787,0,-3159831,-2999931,-3186820,-2985414,1
2788,2788,0,-2501668,-2999931,-3186820,-3025269,1
2789,2789,0,-2501668,-3056016,-2522269,-3025269,1
2790,2790,0,-3002490,-3056016,-2522269,-3081913,1
2791,2791,0,-3002490,-2975977,-3027642,-3081913,1
2792,2792,0,-3369940,-2975977,-3027642,-3001117,1
2793,2793,0,-3369940,-2965649,-3399390,-3001117,1
2794,2794,0,-2840242,-2965649,-3399390,-2990676,1
2795,2795,0,-2840242,-2961485,-2863896,-2990676,1
2796,2796,0,-3412418,-2961485,-2863896,-2986570,1
2797,2797,0,-3412418,-2915620,-3441421,-2986570,1
2798,2798,0,-2983713,-2915620,-3441421,-2940221,1
2799,2799,0,-2983713,-2985062,-3008874,-2940221,1
2800,2800,0,-2865432,-2985062,-3008874,-3010269,1
2801,2801,0,-2865432,-3002165,-2889381,-3010269,1
2802,2802,0,-3028763,-3002165,-2889381,-3027571,1
2803,2803,0,-3028763,-2990918,-3054283,-3027571,1
2804,2804,0,-2673641,-2990918,-3054283,-3016164,1
2805,2805,0,-2673641,-3011284,-2695686,-3016164,1
2806,2806,0,-3667949,-3011284,-2695686,-3036694,1
2807,2807,0,-3667949,-2979443,-3699428,-3036694,1
2808,2808,0,-3201238,-2979443,-3699428,-3004559,1
2809,2809,0,-3201238,-3030181,-3228670,-3004559,1
2810,2810,0,-2763770,-3030181,-3228670,-3055745,1
2811,2811,0,-2763770,-3100035,-2787254,-3055745,1
2812,2812,0,-2707915,-3100035,-2787254,-3126281,1
2813,2813,0,-2707915,-3076198,-2729869,-3126281,1
2814,2814,0,-2592214,-3076198,-2729869,-3102278,1
2815,2815,0,-2592214,-3010093,-2613662,-3102278,1
2816,2816,0,-2774580,-3010093,-2613662,-3035424,1
2817,2817,0,-2774580,-2985326,-2798039,-3035424,1
2818,2818,0,-3257963,-2985326,-2798039,-3010437,1
2819,2819,0,-3257963,-2921636,-3285931,-3010437,1
2820,2820,0,-3219789,-2921636,-3285931,-2946193,1
2821,2821,0,-3219789,-2949021,-3247152,-2946193,1
2822,2822,0,-2549504,-2949021,-3247152,-2973858,1
2823,2823,0,-2549504,-2984405,-2570498,-2973858,1
2824,2824,0,-3834332,-2984405,-2570498,-3009583,1
2825,2825,0,-3834332,-2936549,-3867301,-3009583,1
2826,2826,0,-3645223,-2936549,-3867301,-2961275,1
2827,2827,0,-3645223,-3052448,-3677162,-2961275,1
2828,2828,0,-2841653,-3052448,-3677162,-3078265,1
2829,2829,0,-2841653,-3050179,-2865416,-3078265,1
2830,2830,0,-3289565,-3050179,-2865416,-3076042,1
2831,2831,0,-3289565,-3014273,-3317640,-3076042,1
2832,2832,0,-2560600,-3014273,-3317640,-3039770,1
2833,2833,0,-2560600,-3066775,-2582649,-3039770,1
2834,2834,0,-3166087,-3066775,-2582649,-3092730,1
2835,2835,0,-3166087,-3052065,-3193262,-3092730,1
2836,2836,0,-2039822,-3052065,-3193262,-3078030,1
2837,2837,0,-2039822,-3109369,-2056494,-3078030,1
2838,2838,0,-2705816,-3109369,-2056494,-3135905,1
2839,2839,0,-2705816,-3036001,-2727466,-3135905,1
2840,2840,0,-3521770,-3036001,-2727466,-3061859,1
2841,2841,0,-3521770,-2980867,-3552382,-3061859,1
2842,2842,0,-1912948,-2980867,-3552382,-3006095,1
2843,2843,0,-1912948,-3011021,-1927589,-3006095,1
2844,2844,0,-2782756,-3011021,-1927589,-3036573,1
2845,2845,0,-2782756,-2947458,-2805218,-3036573,1
2846,2846,0,-3285727,-2947458,-2805218,-2972376,1
2847,2847,0,-3285727,-2842455,-3313974,-2972376,1
2848,2848,0,-2114739,-2842455,-3313974,-2866323,1
2849,2849,0,-2114739,-2806558,-2131670,-2866323,1
2850,2850,0,-2392475,-2806558,-2131670,-2830058,1
2851,2851,0,-2392475,-2733973,-2412242,-2830058,1
2852,2852,0,-2892594,-2733973,-2412242,-2756791,1
2853,2853,0,-2892594,-2644395,-2917069,-2756791,1
2854,2854,0,-3172899,-2644395,-2917069,-2666384,1
2855,2855,0,-3172899,-2677546,-3199791,-2666384,1
2856,2856,0,-2986130,-2677546,-3199791,-2699777,1
2857,2857,0,-2986130,-2678226,-3012293,-2699777,1
2858,2858,0,-2590674,-2678226,-3012293,-2700428,1
2859,2859,0,-2590674,-2772718,-2612108,-2700428,1
2860,2860,0,-3235254,-2772718,-2612108,-2795868,1
2861,2861,0,-3235254,-2761221,-3263202,-2795868,1
2862,2862,0,-3198868,-2761221,-3263202,-2784349,1
2863,2863,0,-3198868,-2732611,-3225798,-2784349,1
2864,2864,0,-2450796,-2732611,-3225798,-2755474,1
2865,2865,0,-2450796,-2861015,-2471107,-2755474,1
2866,2866,0,-2841052,-2861015,-2471107,-2885105,1
2867,2867,0,-2841052,-2827868,-2864766,-2885105,1
2868,2868,0,-2811197,-2827868,-2864766,-2851742,1
2869,2869,0,-2811197,-2783465,-2834854,-2851742,1
2870,2870,0,-2734101,-2783465,-2834854,-2806887,1
2871,2871,0,-2734101,-2853009,-2756996,-2806887,1
2872,2872,0,-3533173,-2853009,-2756996,-2877103,1
2873,2873,0,-3533173,-2887122,-3563434,-2877103,1
2874,2874,0,-2923585,-2887122,-3563434,-2911528,1
2875,2875,0,-2923585,-2951086,-2948746,-2911528,1
2876,2876,0,-2400278,-2951086,-2948746,-2976070,1
2877,2877,0,-2400278,-2926191,-2420017,-2976070,1
2878,2878,0,-2816793,-2926191,-2420017,-2951002,1
2879,2879,0,-2816793,-2867691,-2840747,-2951002,1
2880,2880,0,-2505978,-2867691,-2840747,-2891861,1
2881,2881,0,-2505978,-2890270,-2527035,-2891861,1
2882,2882,0,-3216820,-2890270,-2527035,-2914691,1
2883,2883,0,-3216820,-2817449,-3243798,-2914691,1
2884,2884,0,-2786080,-2817449,-3243798,-2841183,1
2885,2885,0,-2786080,-2819242,-2810283,-2841183,1
2886,2886,0,-3064850,-2819242,-2810283,-2842980,1
2887,2887,0,-3064850,-2852721,-3090554,-2842980,1
2888,2888,0,-3195211,-2852721,-3090554,-2876848,1
2889,2889,0,-3195211,-2875068,-3222702,-2876848,1
2890,2890,0,-2976929,-2875068,-3222702,-2899394,1
2891,2891,0,-2976929,-2913413,-3001896,-2899394,1
2892,2892,0,-3025153,-2913413,-3001896,-2938121,1
2893,2893,0,-3025153,-2937661,-3051183,-2938121,1
2894,2894,0,-2961586,-2937661,-3051183,-2962576,1
2895,2895,0,-2961586,-2886933,-2986330,-2962576,1
2896,2896,0,-3158601,-2886933,-2986330,-2911426,1
2897,2897,0,-3158601,-2890728,-3185767,-2911426,1
2898,2898,0,-3269132,-2890728,-3185767,-2915178,1
2899,2899,0,-3269132,-2966449,-3297091,-2915178,1
2900,2900,0,-3435035,-2966449,-3297091,-2991641,1
2901,2901,0,-3435035,-3011616,-3465013,-2991641,1
2902,2902,0,-2300819,-3011616,-3465013,-3037209,1
2903,2903,0,-2300819,-3104386,-2319396,-3037209,1
2904,2904,0,-3079719,-3104386,-2319396,-3130869,1
2905,2905,0,-3079719,-3012920,-3105814,-3130869,1
2906,2906,0,-2542864,-3012920,-3105814,-3038564,1
2907,2907,0,-2542864,-3042241,-2564273,-3038564,1
2908,2908,0,-2870827,-3042241,-2564273,-3068074,1
2909,2909,0,-2870827,-2990119,-2895357,-3068074,1
2910,2910,0,-2583532,-2990119,-2895357,-3015523,1
2911,2911,0,-2583532,-2957728,-2604855,-3015523,1
2912,2912,0,-3172648,-2957728,-2604855,-2982837,1
2913,2913,0,-3172648,-2918446,-3200129,-2982837,1
2914,2914,0,-2868788,-2918446,-3200129,-2943191,1
2915,2915,0,-2868788,-2933174,-2892873,-2943191,1
2916,2916,0,-2842296,-2933174,-2892873,-2958064,1
2917,2917,0,-2842296,-2923908,-2866156,-2958064,1
2918,2918,0,-3161674,-2923908,-2866156,-2948732,1
2919,2919,0,-3161674,-2892323,-3189532,-2948732,1
2920,2920,0,-2178351,-2892323,-3189532,-2916817,1
2921,2921,0,-2178351,-2881593,-2196013,-2916817,1
2922,2922,0,-3783648,-2881593,-2196013,-2906077,1
2923,2923,0,-3783648,-2756109,-3816047,-2906077,1
2924,2924,0,-3471551,-2756109,-3816047,-2779363,1
2925,2925,0,-3471551,-2904175,-3501635,-2779363,1
2926,2926,0,-3156148,-2904175,-3501635,-2928809,1
2927,2927,0,-3156148,-2943301,-3182764,-2928809,1
2928,2928,0,-2812090,-2943301,-3182764,-2968333,1
2929,2929,0,-2812090,-3004539,-2836378,-2968333,1
2930,2930,0,-2993097,-3004539,-2836378,-3030091,1
2931,2931,0,-2993097,-2998674,-3018406,-3030091,1
2932,2932,0,-3435873,-2998674,-3018406,-3024202,1
2933,2933,0,-3435873,-3039571,-3465911,-3024202,1
2934,2934,0,-2621832,-3039571,-3465911,-3065497,1
2935,2935,0,-2621832,-3065855,-2644156,-3065497,1
2936,2936,0,-3098560,-3065855,-2644156,-3092036,1
2937,2937,0,-3098560,-3041195,-3125194,-3092036,1
2938,2938,0,-3272139,-3041195,-3125194,-3067201,1
2939,2939,0,-3272139,-3066784,-3300172,-3067201,1
2940,2940,0,-3037342,-3066784,-3300172,-3093067,1
2941,2941,0,-3037342,-3077814,-3063380,-3093067,1
2942,2942,0,-2558052,-3077814,-3063380,-3104114,1
2943,2943,0,-2558052,-3163588,-2579384,-3104114,1
2944,2944,0,-2409920,-3163588,-2579384,-3190724,1
2945,2945,0,-2409920,-3041207,-2429568,-3190724,1
2946,2946,0,-2533338,-3041207,-2429568,-3067239,1
2947,2947,0,-2533338,-2935200,-2554761,-3067239,1
2948,2948,0,-3120740,-2935200,-2554761,-2960189,1
2949,2949,0,-3120740,-2873010,-3147599,-2960189,1
2950,2950,0,-3101276,-2873010,-3147599,-2897481,1
2951,2951,0,-3101276,-2903830,-3127034,-2897481,1
2952,2952,0,-3186625,-2903830,-3127034,-2928557,1
2953,2953,0,-3186625,-2914632,-3213809,-2928557,1
2954,2954,0,-2464751,-2914632,-3213809,-2939404,1
2955,2955,0,-2464751,-2889744,-2485416,-2939404,1
2956,2956,0,-2968901,-2889744,-2485416,-2914231,1
2957,2957,0,-2968901,-2874059,-2994635,-2914231,1
2958,2958,0,-2968047,-2874059,-2994635,-2898380,1
2959,2959,0,-2968047,-2861112,-2992884,-2898380,1
2960,2960,0,-3041847,-2861112,-2992884,-2885344,1
2961,2961,0,-3041847,-2830747,-3067784,-2885344,1
2962,2962,0,-2813132,-2830747,-3067784,-2854660,1
2963,2963,0,-2813132,-2831197,-2837067,-2854660,1
2964,2964,0,-3104133,-2831197,-2837067,-2855099,1
2965,2965,0,-3104133,-2856667,-3130491,-2855099,1
2966,2966,0,-3060641,-2856667,-3130491,-2880830,1
2967,2967,0,-3060641,-2925987,-3087165,-2880830,1
2968,2968,0,-2527459,-2925987,-3087165,-2950820,1
2969,2969,0,-2527459,-2978640,-2548483,-2950820,1
2970,2970,0,-2941414,-2978640,-2548483,-3003982,1
2971,2971,0,-2941414,-2919399,-2966423,-3003982,1
2972,2972,0,-3028050,-2919399,-2966423,-2944158,1
2973,2973,0,-3028050,-2903436,-3053685,-2944158,1
2974,2974,0,-3157210,-2903436,-3053685,-2928121,1
2975,2975,0,-3157210,-2887602,-3183822,-2928121,1
2976,2976,0,-3274570,-2887602,-3183822,-2912132,1
2977,2977,0,-3274570,-2956746,-3303095,-2912132,1
2978,2978,0,-3206552,-2956746,-3303095,-2981870,1
2979,2979,0,-3206552,-2987268,-3234011,-2981870,1
2980,2980,0,-3162853,-2987268,-3234011,-3012671,1
2981,2981,0,-3162853,-3011084,-3190069,-3012671,1
2982,2982,0,-3178537,-3011084,-3190069,-3036748,1
